,city,year,month,sales,volume,median,listings,inventory,date
1417,Brownsville,2009,1,48.0,5700000.0,83300.0,,,2009.0
1418,Brownsville,2009,2,55.0,5795000.0,85000.0,,,2009.08333333333
1419,Brownsville,2009,3,62.0,5900000.0,83300.0,,,2009.16666666667
1420,Brownsville,2009,4,106.0,9600000.0,77500.0,,,2009.25
1421,Brownsville,2009,5,62.0,5800000.0,86000.0,,,2009.33333333333
1422,Brownsville,2009,6,58.0,6525000.0,86700.0,,,2009.41666666667
1423,Brownsville,2009,7,80.0,10970000.0,108600.0,,,2009.5
1424,Brownsville,2009,8,46.0,5700000.0,105700.0,,,2009.58333333333
1425,Brownsville,2009,9,43.0,4655000.0,94400.0,,,2009.66666666667
1426,Brownsville,2009,10,69.0,7213477.0,86400.0,,,2009.75
1427,Brownsville,2009,11,62.0,7338750.0,100000.0,,,2009.83333333333
1428,Brownsville,2009,12,51.0,6380000.0,101700.0,,,2009.91666666667
1429,Brownsville,2010,1,57.0,5248050.0,72500.0,,,2010.0
1430,Brownsville,2010,2,60.0,5654129.0,85700.0,,,2010.08333333333
1431,Brownsville,2010,3,93.0,9682343.0,87700.0,,,2010.16666666667
1432,Brownsville,2010,4,74.0,9238019.0,96700.0,,,2010.25
1433,Brownsville,2010,5,84.0,9005711.0,94400.0,,,2010.33333333333
1434,Brownsville,2010,6,50.0,6311933.0,96000.0,,,2010.41666666667
1435,Brownsville,2010,7,53.0,6922738.0,107100.0,,,2010.5
1436,Brownsville,2010,8,59.0,7444487.0,113800.0,,,2010.58333333333
1437,Brownsville,2010,9,73.0,11161291.0,110000.0,,,2010.66666666667
1438,Brownsville,2010,10,44.0,4541148.0,95000.0,,,2010.75
1439,Brownsville,2010,11,49.0,5745904.0,95000.0,,,2010.83333333333
1440,Brownsville,2010,12,58.0,8369940.0,111400.0,740.0,11.8,2010.91666666667
1441,Brownsville,2011,1,48.0,4974408.0,83300.0,784.0,12.6,2011.0
1442,Brownsville,2011,2,47.0,5558575.0,101400.0,776.0,12.7,2011.08333333333
1443,Brownsville,2011,3,67.0,8479915.0,113800.0,797.0,13.5,2011.16666666667
1444,Brownsville,2011,4,66.0,7316141.0,83300.0,773.0,13.3,2011.25
1445,Brownsville,2011,5,50.0,6222100.0,98300.0,810.0,14.6,2011.33333333333
1446,Brownsville,2011,6,76.0,8432399.0,91200.0,803.0,14.0,2011.41666666667
1447,Brownsville,2011,7,47.0,4807019.0,91200.0,749.0,13.1,2011.5
1448,Brownsville,2011,8,78.0,11334939.0,117100.0,793.0,13.5,2011.58333333333
1449,Brownsville,2011,9,72.0,7644485.0,85700.0,760.0,13.0,2011.66666666667
1450,Brownsville,2011,10,53.0,5268850.0,85600.0,762.0,12.9,2011.75
1451,Brownsville,2011,11,58.0,7013539.0,95000.0,768.0,12.8,2011.83333333333
1452,Brownsville,2011,12,39.0,4203440.0,86800.0,726.0,12.4,2011.91666666667
1453,Brownsville,2012,1,43.0,3892348.0,85000.0,791.0,13.6,2012.0
1454,Brownsville,2012,2,53.0,6276572.0,93800.0,773.0,13.2,2012.08333333333
1455,Brownsville,2012,3,27.0,2976148.0,93800.0,734.0,13.3,2012.16666666667
1456,Brownsville,2012,4,84.0,9072450.0,87100.0,791.0,14.0,2012.25
1457,Brownsville,2012,5,79.0,10671594.0,115000.0,803.0,13.6,2012.33333333333
1458,Brownsville,2012,6,55.0,6298550.0,81700.0,812.0,14.2,2012.41666666667
1459,Brownsville,2012,7,61.0,6777114.0,90800.0,842.0,14.4,2012.5
1460,Brownsville,2012,8,78.0,9695653.0,104600.0,816.0,13.9,2012.58333333333
1461,Brownsville,2012,9,57.0,6334975.0,99000.0,773.0,13.5,2012.66666666667
1462,Brownsville,2012,10,74.0,10198193.0,107300.0,779.0,13.2,2012.75
1463,Brownsville,2012,11,41.0,5115393.0,99000.0,807.0,14.0,2012.83333333333
1464,Brownsville,2012,12,63.0,9449710.0,121400.0,785.0,13.2,2012.91666666667
1465,Brownsville,2013,1,59.0,6731346.0,101400.0,835.0,13.7,2013.0
1466,Brownsville,2013,2,50.0,5488160.0,92000.0,816.0,13.5,2013.08333333333
1467,Brownsville,2013,3,67.0,8004982.0,100900.0,809.0,12.6,2013.16666666667
1468,Brownsville,2013,4,69.0,10085188.0,88300.0,832.0,13.3,2013.25
1469,Brownsville,2013,5,74.0,9577111.0,116700.0,800.0,12.8,2013.33333333333
1470,Brownsville,2013,6,88.0,10367770.0,100000.0,827.0,12.7,2013.41666666667
1471,Brownsville,2013,7,67.0,8501702.0,89600.0,831.0,12.7,2013.5
1472,Brownsville,2013,8,74.0,10201100.0,104400.0,837.0,12.8,2013.58333333333
1473,Brownsville,2013,9,57.0,7170871.0,93800.0,820.0,12.6,2013.66666666667
1474,Brownsville,2013,10,62.0,7339800.0,100000.0,840.0,13.1,2013.75
1475,Brownsville,2013,11,38.0,4824930.0,108000.0,859.0,13.4,2013.83333333333
1476,Brownsville,2013,12,69.0,10672980.0,120900.0,790.0,12.2,2013.91666666667
1477,Brownsville,2014,1,50.0,4916200.0,86700.0,831.0,13.0,2014.0
1478,Brownsville,2014,2,58.0,7528256.0,109100.0,839.0,13.0,2014.08333333333
1479,Brownsville,2014,3,68.0,7819949.0,102700.0,786.0,12.2,2014.16666666667
1480,Brownsville,2014,4,70.0,8181025.0,111400.0,806.0,12.5,2014.25
1481,Brownsville,2014,5,81.0,13827340.0,107100.0,794.0,12.2,2014.33333333333
1482,Brownsville,2014,6,70.0,8675631.0,120000.0,788.0,12.4,2014.41666666667
1483,Brownsville,2014,7,88.0,12258066.0,120000.0,793.0,12.1,2014.5
1484,Brownsville,2014,8,82.0,9679399.0,104400.0,752.0,11.4,2014.58333333333
1485,Brownsville,2014,9,72.0,9332740.0,120000.0,761.0,11.3,2014.66666666667
1486,Brownsville,2014,10,80.0,12055336.0,112000.0,750.0,10.9,2014.75
1487,Brownsville,2014,11,55.0,7395731.0,121200.0,745.0,10.6,2014.83333333333
1488,Brownsville,2014,12,54.0,6913618.0,96700.0,696.0,10.1,2014.91666666667
1489,Brownsville,2015,1,41.0,5400796.0,97000.0,733.0,10.7,2015.0
1490,Brownsville,2015,2,55.0,7338875.0,110000.0,735.0,10.8,2015.08333333333
1491,Brownsville,2015,3,67.0,7675775.0,97500.0,711.0,10.5,2015.16666666667
1492,Brownsville,2015,4,82.0,9475527.0,94000.0,724.0,10.5,2015.25
1493,Brownsville,2015,5,76.0,11895047.0,130000.0,725.0,10.6,2015.33333333333
1494,Brownsville,2015,6,82.0,11833474.0,115000.0,744.0,10.7,2015.41666666667
1495,Brownsville,2015,7,,,,,,2015.5
1496,Bryan-College Station,2000,1,61.0,5615000.0,77900.0,498.0,4.2,2000.0
1497,Bryan-College Station,2000,2,69.0,7300000.0,89500.0,534.0,4.6,2000.08333333333
1498,Bryan-College Station,2000,3,108.0,13600000.0,113300.0,561.0,4.8,2000.16666666667
1499,Bryan-College Station,2000,4,107.0,12555000.0,102800.0,573.0,5.0,2000.25
1500,Bryan-College Station,2000,5,165.0,19195000.0,102800.0,585.0,5.1,2000.33333333333
1501,Bryan-College Station,2000,6,186.0,20270000.0,95600.0,585.0,5.0,2000.41666666667
1502,Bryan-College Station,2000,7,160.0,20680000.0,110800.0,588.0,5.3,2000.5
1503,Bryan-College Station,2000,8,176.0,20515000.0,94100.0,568.0,5.0,2000.58333333333
1504,Bryan-College Station,2000,9,93.0,12130000.0,113200.0,598.0,5.2,2000.66666666667
1505,Bryan-College Station,2000,10,64.0,8375000.0,108600.0,572.0,5.0,2000.75
1506,Bryan-College Station,2000,11,77.0,9920000.0,119000.0,571.0,5.0,2000.83333333333
1507,Bryan-College Station,2000,12,90.0,10670000.0,106200.0,486.0,4.3,2000.91666666667
1508,Bryan-College Station,2001,1,55.0,7195000.0,121000.0,611.0,5.4,2001.0
1509,Bryan-College Station,2001,2,80.0,10875000.0,120000.0,644.0,5.7,2001.08333333333
1510,Bryan-College Station,2001,3,108.0,13870000.0,115800.0,704.0,6.2,2001.16666666667
1511,Bryan-College Station,2001,4,133.0,15800000.0,112600.0,801.0,6.9,2001.25
1512,Bryan-College Station,2001,5,168.0,22305000.0,120600.0,689.0,5.9,2001.33333333333
1513,Bryan-College Station,2001,6,159.0,18920000.0,109600.0,826.0,7.3,2001.41666666667
1514,Bryan-College Station,2001,7,223.0,29890000.0,118100.0,761.0,6.4,2001.5
1515,Bryan-College Station,2001,8,206.0,28130000.0,119000.0,716.0,5.9,2001.58333333333
1516,Bryan-College Station,2001,9,64.0,9480000.0,126700.0,710.0,6.0,2001.66666666667
1517,Bryan-College Station,2001,10,76.0,9570000.0,116700.0,708.0,5.9,2001.75
1518,Bryan-College Station,2001,11,103.0,13865000.0,113500.0,677.0,5.5,2001.83333333333
1519,Bryan-College Station,2001,12,83.0,10670000.0,111000.0,670.0,5.5,2001.91666666667
1520,Bryan-College Station,2002,1,86.0,11340000.0,118600.0,707.0,5.7,2002.0
1521,Bryan-College Station,2002,2,82.0,10925000.0,112900.0,739.0,5.9,2002.08333333333
1522,Bryan-College Station,2002,3,109.0,14745000.0,119600.0,826.0,6.6,2002.16666666667
1523,Bryan-College Station,2002,4,132.0,15950000.0,108600.0,811.0,6.5,2002.25
1524,Bryan-College Station,2002,5,222.0,26935000.0,111100.0,805.0,6.3,2002.33333333333
1525,Bryan-College Station,2002,6,180.0,25265000.0,115200.0,747.0,5.7,2002.41666666667
1526,Bryan-College Station,2002,7,201.0,26070000.0,116800.0,768.0,6.0,2002.5
1527,Bryan-College Station,2002,8,224.0,28995000.0,115600.0,741.0,5.7,2002.58333333333
1528,Bryan-College Station,2002,9,108.0,13460000.0,117300.0,800.0,6.0,2002.66666666667
1529,Bryan-College Station,2002,10,74.0,10795000.0,129500.0,774.0,5.8,2002.75
1530,Bryan-College Station,2002,11,77.0,10420000.0,126900.0,764.0,5.8,2002.83333333333
1531,Bryan-College Station,2002,12,106.0,13860000.0,114100.0,733.0,5.5,2002.91666666667
1532,Bryan-College Station,2003,1,77.0,10545000.0,126500.0,771.0,5.8,2003.0
1533,Bryan-College Station,2003,2,99.0,14090000.0,125000.0,856.0,6.4,2003.08333333333
1534,Bryan-College Station,2003,3,109.0,14300000.0,126500.0,974.0,7.3,2003.16666666667
1535,Bryan-College Station,2003,4,133.0,17815000.0,123900.0,1005.0,7.5,2003.25
1536,Bryan-College Station,2003,5,201.0,27040000.0,124100.0,1034.0,7.8,2003.33333333333
1537,Bryan-College Station,2003,6,228.0,31760000.0,121800.0,1024.0,7.5,2003.41666666667
1538,Bryan-College Station,2003,7,253.0,34705000.0,118100.0,1035.0,7.4,2003.5
1539,Bryan-College Station,2003,8,259.0,35295000.0,124600.0,1011.0,7.0,2003.58333333333
1540,Bryan-College Station,2003,9,145.0,19575000.0,122100.0,1030.0,7.0,2003.66666666667
1541,Bryan-College Station,2003,10,111.0,15125000.0,126800.0,1185.0,7.9,2003.75
1542,Bryan-College Station,2003,11,125.0,17575000.0,121900.0,993.0,6.5,2003.83333333333
1543,Bryan-College Station,2003,12,136.0,17405000.0,121800.0,990.0,6.3,2003.91666666667
1544,Bryan-College Station,2004,1,101.0,13205000.0,115300.0,1076.0,6.8,2004.0
1545,Bryan-College Station,2004,2,104.0,13920000.0,122500.0,1177.0,7.4,2004.08333333333
1546,Bryan-College Station,2004,3,135.0,18720000.0,122700.0,1252.0,7.8,2004.16666666667
1547,Bryan-College Station,2004,4,178.0,23055000.0,116600.0,1212.0,7.4,2004.25
1548,Bryan-College Station,2004,5,245.0,35255000.0,129300.0,1190.0,7.1,2004.33333333333
1549,Bryan-College Station,2004,6,261.0,36455000.0,121300.0,1209.0,7.1,2004.41666666667
1550,Bryan-College Station,2004,7,292.0,40540000.0,121800.0,1150.0,6.6,2004.5
1551,Bryan-College Station,2004,8,252.0,38990000.0,130000.0,1140.0,6.6,2004.58333333333
1552,Bryan-College Station,2004,9,140.0,18945000.0,122400.0,1128.0,6.5,2004.66666666667
1553,Bryan-College Station,2004,10,126.0,18070000.0,131100.0,1193.0,6.8,2004.75
1554,Bryan-College Station,2004,11,134.0,18605000.0,126400.0,1109.0,6.3,2004.83333333333
1555,Bryan-College Station,2004,12,149.0,19185000.0,119500.0,1048.0,5.9,2004.91666666667
1556,Bryan-College Station,2005,1,107.0,15050000.0,126400.0,1096.0,6.2,2005.0
1557,Bryan-College Station,2005,2,114.0,18070000.0,136400.0,1173.0,6.6,2005.08333333333
1558,Bryan-College Station,2005,3,144.0,18595000.0,120000.0,1271.0,7.1,2005.16666666667
1559,Bryan-College Station,2005,4,216.0,27715000.0,121000.0,1281.0,7.1,2005.25
1560,Bryan-College Station,2005,5,240.0,33690000.0,125900.0,1255.0,6.9,2005.33333333333
1561,Bryan-College Station,2005,6,296.0,44235000.0,130900.0,1252.0,6.8,2005.41666666667
1562,Bryan-College Station,2005,7,301.0,43995000.0,125900.0,1172.0,6.3,2005.5
1563,Bryan-College Station,2005,8,269.0,40260000.0,134400.0,1126.0,6.0,2005.58333333333
1564,Bryan-College Station,2005,9,148.0,22610000.0,134600.0,1072.0,5.7,2005.66666666667
1565,Bryan-College Station,2005,10,119.0,17075000.0,134200.0,1106.0,5.9,2005.75
1566,Bryan-College Station,2005,11,118.0,17260000.0,133300.0,1115.0,6.0,2005.83333333333
1567,Bryan-College Station,2005,12,149.0,22875000.0,139500.0,1064.0,5.7,2005.91666666667
1568,Bryan-College Station,2006,1,104.0,15880000.0,132700.0,1178.0,6.4,2006.0
1569,Bryan-College Station,2006,2,115.0,16290000.0,133800.0,1213.0,6.6,2006.08333333333
1570,Bryan-College Station,2006,3,206.0,29730000.0,125600.0,1327.0,7.0,2006.16666666667
1571,Bryan-College Station,2006,4,239.0,33725000.0,133100.0,1300.0,6.8,2006.25
1572,Bryan-College Station,2006,5,328.0,47440000.0,129300.0,1326.0,6.7,2006.33333333333
1573,Bryan-College Station,2006,6,324.0,52200000.0,138300.0,1308.0,6.5,2006.41666666667
1574,Bryan-College Station,2006,7,282.0,41845000.0,136100.0,1262.0,6.3,2006.5
1575,Bryan-College Station,2006,8,319.0,52095000.0,140200.0,1254.0,6.1,2006.58333333333
1576,Bryan-College Station,2006,9,161.0,25610000.0,136300.0,1182.0,5.8,2006.66666666667
1577,Bryan-College Station,2006,10,197.0,31175000.0,134200.0,1169.0,5.5,2006.75
1578,Bryan-College Station,2006,11,143.0,23570000.0,139500.0,1191.0,5.6,2006.83333333333
1579,Bryan-College Station,2006,12,162.0,24665000.0,140000.0,1121.0,5.2,2006.91666666667
1580,Bryan-College Station,2007,1,124.0,18170000.0,130800.0,1116.0,5.2,2007.0
1581,Bryan-College Station,2007,2,142.0,23120000.0,133100.0,1190.0,5.4,2007.08333333333
1582,Bryan-College Station,2007,3,182.0,29200000.0,137100.0,1346.0,6.2,2007.16666666667
1583,Bryan-College Station,2007,4,230.0,37980000.0,147900.0,1356.0,6.3,2007.25
1584,Bryan-College Station,2007,5,305.0,48480000.0,138800.0,1344.0,6.3,2007.33333333333
1585,Bryan-College Station,2007,6,332.0,53430000.0,140400.0,1297.0,6.0,2007.41666666667
1586,Bryan-College Station,2007,7,303.0,49425000.0,137200.0,1161.0,5.4,2007.5
1587,Bryan-College Station,2007,8,318.0,52110000.0,144800.0,1217.0,5.6,2007.58333333333
1588,Bryan-College Station,2007,9,135.0,20925000.0,137100.0,1165.0,5.4,2007.66666666667
1589,Bryan-College Station,2007,10,126.0,20700000.0,137500.0,1243.0,6.0,2007.75
1590,Bryan-College Station,2007,11,137.0,21640000.0,132500.0,1221.0,5.9,2007.83333333333
1591,Bryan-College Station,2007,12,180.0,29360000.0,138700.0,1085.0,5.2,2007.91666666667
1592,Bryan-College Station,2008,1,115.0,17200000.0,134500.0,1165.0,5.6,2008.0
1593,Bryan-College Station,2008,2,122.0,19875000.0,129600.0,1351.0,6.5,2008.08333333333
1594,Bryan-College Station,2008,3,177.0,28845000.0,139700.0,1407.0,6.8,2008.16666666667
1595,Bryan-College Station,2008,4,253.0,42535000.0,143200.0,1355.0,6.5,2008.25
1596,Bryan-College Station,2008,5,333.0,52315000.0,139200.0,1333.0,6.3,2008.33333333333
1597,Bryan-College Station,2008,6,308.0,51760000.0,144400.0,1181.0,5.7,2008.41666666667
1598,Bryan-College Station,2008,7,358.0,61625000.0,154500.0,1218.0,5.7,2008.5
1599,Bryan-College Station,2008,8,293.0,52620000.0,150700.0,1139.0,5.4,2008.58333333333
1600,Bryan-College Station,2008,9,145.0,23850000.0,141300.0,1135.0,5.3,2008.66666666667
1601,Bryan-College Station,2008,10,126.0,20650000.0,148000.0,1057.0,5.0,2008.75
1602,Bryan-College Station,2008,11,105.0,16575000.0,139200.0,1051.0,5.0,2008.83333333333
1603,Bryan-College Station,2008,12,136.0,24305000.0,148000.0,1031.0,5.0,2008.91666666667
1604,Bryan-College Station,2009,1,87.0,15145000.0,155500.0,1111.0,5.5,2009.0
1605,Bryan-College Station,2009,2,91.0,15405000.0,139500.0,1188.0,5.9,2009.08333333333
1606,Bryan-College Station,2009,3,151.0,24400000.0,151200.0,1265.0,6.4,2009.16666666667
1607,Bryan-College Station,2009,4,183.0,28425000.0,142800.0,1272.0,6.6,2009.25
1608,Bryan-College Station,2009,5,266.0,45105000.0,149400.0,1254.0,6.7,2009.33333333333
1609,Bryan-College Station,2009,6,300.0,50785000.0,149800.0,1253.0,6.7,2009.41666666667
1610,Bryan-College Station,2009,7,304.0,49725000.0,151000.0,1233.0,6.8,2009.5
1611,Bryan-College Station,2009,8,249.0,42585000.0,147900.0,1222.0,6.8,2009.58333333333
1612,Bryan-College Station,2009,9,128.0,21920000.0,152500.0,1243.0,7.0,2009.66666666667
1613,Bryan-College Station,2009,10,144.0,25607134.0,148800.0,1216.0,6.8,2009.75
1614,Bryan-College Station,2009,11,148.0,24835261.0,149300.0,1175.0,6.4,2009.83333333333
1615,Bryan-College Station,2009,12,133.0,23518518.0,157200.0,1114.0,6.1,2009.91666666667
1616,Bryan-College Station,2010,1,89.0,15151050.0,151900.0,1298.0,7.1,2010.0
1617,Bryan-College Station,2010,2,107.0,19685773.0,165300.0,1439.0,7.8,2010.08333333333
1618,Bryan-College Station,2010,3,176.0,29116953.0,148300.0,1577.0,8.5,2010.16666666667
1619,Bryan-College Station,2010,4,233.0,38691043.0,151000.0,1984.0,10.5,2010.25
1620,Bryan-College Station,2010,5,282.0,45529835.0,150200.0,1613.0,8.4,2010.33333333333
1621,Bryan-College Station,2010,6,286.0,47453045.0,151700.0,1588.0,8.4,2010.41666666667
1622,Bryan-College Station,2010,7,189.0,30773396.0,152200.0,1646.0,9.1,2010.5
1623,Bryan-College Station,2010,8,196.0,34057267.0,148500.0,1599.0,9.1,2010.58333333333
1624,Bryan-College Station,2010,9,122.0,22982958.0,149300.0,1549.0,8.8,2010.66666666667
1625,Bryan-College Station,2010,10,100.0,17568112.0,161400.0,1530.0,8.9,2010.75
1626,Bryan-College Station,2010,11,101.0,20301050.0,159300.0,1510.0,9.0,2010.83333333333
1627,Bryan-College Station,2010,12,130.0,23463919.0,153300.0,1416.0,8.4,2010.91666666667
1628,Bryan-College Station,2011,1,94.0,15242335.0,147700.0,1480.0,8.8,2011.0
1629,Bryan-College Station,2011,2,101.0,16125368.0,148500.0,1562.0,9.3,2011.08333333333
1630,Bryan-College Station,2011,3,162.0,26891333.0,152100.0,1723.0,10.4,2011.16666666667
1631,Bryan-College Station,2011,4,186.0,31683630.0,151200.0,1833.0,11.3,2011.25
1632,Bryan-College Station,2011,5,238.0,40305840.0,148900.0,1840.0,11.6,2011.33333333333
1633,Bryan-College Station,2011,6,284.0,47776184.0,149400.0,1758.0,11.1,2011.41666666667
1634,Bryan-College Station,2011,7,244.0,42941203.0,148700.0,1662.0,10.2,2011.5
1635,Bryan-College Station,2011,8,196.0,31667153.0,146700.0,1581.0,9.7,2011.58333333333
1636,Bryan-College Station,2011,9,131.0,23916205.0,156400.0,1536.0,9.4,2011.66666666667
1637,Bryan-College Station,2011,10,114.0,21533990.0,157300.0,1492.0,9.0,2011.75
1638,Bryan-College Station,2011,11,124.0,24228294.0,156200.0,1445.0,8.7,2011.83333333333
1639,Bryan-College Station,2011,12,135.0,24859758.0,153900.0,1362.0,8.1,2011.91666666667
1640,Bryan-College Station,2012,1,115.0,20634783.0,140700.0,1486.0,8.8,2012.0
1641,Bryan-College Station,2012,2,124.0,19788800.0,152000.0,1634.0,9.6,2012.08333333333
1642,Bryan-College Station,2012,3,149.0,26643942.0,154300.0,1806.0,10.6,2012.16666666667
1643,Bryan-College Station,2012,4,193.0,35334793.0,156600.0,1834.0,10.8,2012.25
1644,Bryan-College Station,2012,5,294.0,51715769.0,153100.0,1793.0,10.2,2012.33333333333
1645,Bryan-College Station,2012,6,293.0,50348419.0,149300.0,1734.0,9.9,2012.41666666667
1646,Bryan-College Station,2012,7,292.0,52928291.0,154400.0,1669.0,9.3,2012.5
1647,Bryan-College Station,2012,8,296.0,55447814.0,159700.0,1518.0,8.1,2012.58333333333
1648,Bryan-College Station,2012,9,149.0,28433703.0,170000.0,1498.0,7.9,2012.66666666667
1649,Bryan-College Station,2012,10,163.0,31263079.0,155200.0,1458.0,7.5,2012.75
1650,Bryan-College Station,2012,11,159.0,28881595.0,149100.0,1442.0,7.3,2012.83333333333
1651,Bryan-College Station,2012,12,134.0,22886684.0,148400.0,1442.0,7.3,2012.91666666667
1652,Bryan-College Station,2013,1,141.0,26961175.0,155500.0,1486.0,7.5,2013.0
1653,Bryan-College Station,2013,2,125.0,18976762.0,146900.0,1599.0,8.0,2013.08333333333
1654,Bryan-College Station,2013,3,187.0,33859431.0,161000.0,1750.0,8.7,2013.16666666667
1655,Bryan-College Station,2013,4,267.0,51056250.0,158200.0,1680.0,8.1,2013.25
1656,Bryan-College Station,2013,5,341.0,68161256.0,161200.0,1581.0,7.4,2013.33333333333
1657,Bryan-College Station,2013,6,357.0,69643093.0,163700.0,1462.0,6.7,2013.41666666667
1658,Bryan-College Station,2013,7,402.0,76115910.0,161000.0,1385.0,6.1,2013.5
1659,Bryan-College Station,2013,8,328.0,63759360.0,166100.0,1385.0,6.0,2013.58333333333
1660,Bryan-College Station,2013,9,186.0,35220141.0,156500.0,1201.0,5.2,2013.66666666667
1661,Bryan-College Station,2013,10,164.0,32813858.0,167300.0,1155.0,5.0,2013.75
1662,Bryan-College Station,2013,11,166.0,29754064.0,156500.0,1132.0,4.9,2013.83333333333
1663,Bryan-College Station,2013,12,190.0,35168785.0,158800.0,1057.0,4.4,2013.91666666667
1664,Bryan-College Station,2014,1,152.0,29457300.0,155300.0,1199.0,5.0,2014.0
1665,Bryan-College Station,2014,2,171.0,33326264.0,168500.0,1218.0,5.0,2014.08333333333
1666,Bryan-College Station,2014,3,275.0,50403677.0,155300.0,1261.0,5.0,2014.16666666667
1667,Bryan-College Station,2014,4,303.0,60581421.0,169500.0,1271.0,5.0,2014.25
1668,Bryan-College Station,2014,5,353.0,71456404.0,165200.0,1212.0,4.8,2014.33333333333
1669,Bryan-College Station,2014,6,377.0,77983319.0,169600.0,1152.0,4.5,2014.41666666667
1670,Bryan-College Station,2014,7,403.0,83546871.0,172600.0,1041.0,4.1,2014.5
1671,Bryan-College Station,2014,8,298.0,60638705.0,172200.0,1016.0,4.0,2014.58333333333
1672,Bryan-College Station,2014,9,204.0,42420126.0,180000.0,1022.0,4.0,2014.66666666667
1673,Bryan-College Station,2014,10,218.0,46484824.0,176100.0,1031.0,4.0,2014.75
1674,Bryan-College Station,2014,11,169.0,34902867.0,172800.0,973.0,3.8,2014.83333333333
1675,Bryan-College Station,2014,12,200.0,42553034.0,177300.0,882.0,3.4,2014.91666666667
1676,Bryan-College Station,2015,1,173.0,38204866.0,189300.0,988.0,3.8,2015.0
1677,Bryan-College Station,2015,2,202.0,41420584.0,173100.0,925.0,3.5,2015.08333333333
1678,Bryan-College Station,2015,3,321.0,67643518.0,179700.0,922.0,3.4,2015.16666666667
1679,Bryan-College Station,2015,4,285.0,66006889.0,183200.0,958.0,3.6,2015.25
1680,Bryan-College Station,2015,5,387.0,78769642.0,177300.0,956.0,3.5,2015.33333333333
1681,Bryan-College Station,2015,6,403.0,84025416.0,187400.0,939.0,3.5,2015.41666666667
1682,Bryan-College Station,2015,7,414.0,90432362.0,190700.0,894.0,3.3,2015.5
1683,Collin County,2000,1,464.0,94788821.0,158700.0,2844.0,4.0,2000.0
1684,Collin County,2000,2,668.0,128636804.0,152300.0,2950.0,4.0,2000.08333333333
1685,Collin County,2000,3,849.0,166190923.0,156600.0,3092.0,4.2,2000.16666666667
1686,Collin County,2000,4,847.0,165262688.0,159500.0,3124.0,4.2,2000.25
1687,Collin County,2000,5,1031.0,204977080.0,167600.0,3206.0,4.2,2000.33333333333
1688,Collin County,2000,6,1075.0,211016981.0,167600.0,3305.0,4.3,2000.41666666667
1689,Collin County,2000,7,1007.0,204537519.0,169700.0,3242.0,4.2,2000.5
1690,Collin County,2000,8,969.0,193039110.0,164000.0,3156.0,4.0,2000.58333333333
1691,Collin County,2000,9,797.0,156116915.0,162400.0,3274.0,4.1,2000.66666666667
1692,Collin County,2000,10,804.0,161510049.0,170500.0,3306.0,4.1,2000.75
1693,Collin County,2000,11,745.0,154976371.0,168700.0,3169.0,3.8,2000.83333333333
1694,Collin County,2000,12,744.0,153922156.0,166700.0,3206.0,3.8,2000.91666666667
1695,Collin County,2001,1,534.0,102567674.0,165900.0,3494.0,4.2,2001.0
1696,Collin County,2001,2,750.0,153984966.0,166600.0,3579.0,4.2,2001.08333333333
1697,Collin County,2001,3,1026.0,210545677.0,169700.0,3685.0,4.3,2001.16666666667
1698,Collin County,2001,4,933.0,187839341.0,169200.0,3912.0,4.5,2001.25
1699,Collin County,2001,5,1061.0,215090297.0,170800.0,4106.0,4.7,2001.33333333333
1700,Collin County,2001,6,1218.0,257026479.0,174600.0,4066.0,4.6,2001.41666666667
1701,Collin County,2001,7,1116.0,237504332.0,175900.0,4125.0,4.6,2001.5
1702,Collin County,2001,8,1109.0,228798766.0,173400.0,4059.0,4.5,2001.58333333333
1703,Collin County,2001,9,820.0,171708750.0,175600.0,4242.0,4.7,2001.66666666667
1704,Collin County,2001,10,775.0,154379784.0,169800.0,4340.0,4.8,2001.75
1705,Collin County,2001,11,784.0,159685906.0,173300.0,4208.0,4.6,2001.83333333333
1706,Collin County,2001,12,793.0,161924267.0,173200.0,3930.0,4.3,2001.91666666667
1707,Collin County,2002,1,668.0,141339256.0,174200.0,4081.0,4.4,2002.0
1708,Collin County,2002,2,816.0,169666943.0,174100.0,4337.0,4.7,2002.08333333333
1709,Collin County,2002,3,904.0,187091668.0,173900.0,4475.0,4.9,2002.16666666667
1710,Collin County,2002,4,950.0,205162970.0,176800.0,4770.0,5.2,2002.25
1711,Collin County,2002,5,1148.0,258215407.0,179100.0,5011.0,5.4,2002.33333333333
1712,Collin County,2002,6,1017.0,218997260.0,180300.0,5092.0,5.6,2002.41666666667
1713,Collin County,2002,7,1019.0,222282465.0,177300.0,5454.0,6.1,2002.5
1714,Collin County,2002,8,960.0,205329191.0,175700.0,5438.0,6.1,2002.58333333333
1715,Collin County,2002,9,818.0,171838403.0,175800.0,5687.0,6.4,2002.66666666667
1716,Collin County,2002,10,849.0,175146594.0,173800.0,5577.0,6.2,2002.75
1717,Collin County,2002,11,798.0,166000357.0,172800.0,5405.0,6.0,2002.83333333333
1718,Collin County,2002,12,867.0,191060153.0,182500.0,5095.0,5.7,2002.91666666667
1719,Collin County,2003,1,655.0,134186099.0,172100.0,5591.0,6.2,2003.0
1720,Collin County,2003,2,742.0,158794994.0,170700.0,5845.0,6.5,2003.08333333333
1721,Collin County,2003,3,1031.0,217759837.0,171000.0,6032.0,6.7,2003.16666666667
